danceability;energy;loudness;speechiness;acousticness;instrumentalness;liveness;valence;tempo;duration_ms
0.832;0.469;-9.141;0.339;0.0807;8.26e-06;0.207;0.197;97.023;238321
0.714;0.363;-10.8;0.109;0.0786;0.0026;0.119;0.255;142.908;151049
0.811;0.797;-5.428;0.165;0.0617;0.0;0.112;0.541;97.988;171133
0.847;0.448;-10.14;0.416;0.81;1.35e-05;0.325;0.488;79.975;120000
0.825;0.761;-5.389;0.104;0.0111;0.00359;0.334;0.161;149.97;163371
0.686;0.637;-5.127;0.26;0.185;1.91e-05;0.0943;0.449;160.029;168347
0.862;0.557;-8.494;0.379;0.174;0.0;0.348;0.553;99.988;216000
0.58;0.366;-9.6;0.0306;0.338;1.78e-05;0.255;0.16;85.993;214232
0.749;0.742;-3.04;0.0762;0.409;0.0;0.0556;0.664;85.013;334704
0.404;0.623;-6.419;0.0342;0.00501;0.0985;0.16;0.146;145.534;252733
0.763;0.719;-5.815;0.256;0.247;0.0;0.166;0.783;134.872;208133
0.652;0.877;-2.986;0.0465;0.0227;0.0;0.0789;0.486;118.491;200107
0.828;0.851;-4.643;0.148;0.0851;0.0;0.074;0.897;117.034;214734
0.616;0.96;-5.471;0.0565;0.00968;0.00223;0.103;0.645;127.01;237533
0.536;0.483;-6.854;0.0303;0.333;0.0;0.0691;0.37;86.051;237003
0.517;0.599;-8.788;0.032;0.259;0.000188;0.281;0.307;101.851;232773
0.696;0.768;-3.863;0.0308;0.00461;1.21e-06;0.101;0.692;121.05;230547
0.432;0.868;-2.01;0.0882;0.00725;0.0;0.233;0.567;156.128;176320
0.624;0.64;-6.592;0.043;0.205;2.45e-05;0.137;0.325;163.927;199117
0.626;0.766;-4.795;0.288;0.046;0.0;0.29;0.259;84.947;248067
0.76;0.717;-6.978;0.04;0.569;4.2e-06;0.0786;0.663;122.012;213627
0.655;0.857;-4.148;0.0994;0.141;0.0;0.298;0.719;97.994;213827
0.652;0.855;-5.623;0.107;0.00081;0.0;0.127;0.863;130.044;172600
0.769;0.688;-4.891;0.0399;0.525;0.0;0.121;0.943;91.029;224740
0.723;0.532;-7.578;0.0274;0.0466;1.58e-06;0.203;0.268;107.017;207482
0.685;0.813;-2.227;0.0381;0.0866;0.0;0.299;0.454;106.021;223190
0.665;0.678;-5.395;0.0446;0.115;0.0;0.146;0.57;152.082;211546
0.387;0.86;-3.594;0.123;0.0128;3.56e-05;0.316;0.297;83.758;219147
0.776;0.831;-3.069;0.0792;0.125;0.0;0.307;0.622;147.026;190185
0.649;0.918;-2.164;0.0634;0.0251;2.03e-05;0.131;0.369;126.004;239322
0.723;0.698;-7.157;0.0728;0.303;1.57e-06;0.186;0.225;116.057;212284
0.558;0.492;-8.755;0.0262;0.168;0.00028;0.142;0.162;83.947;222986
0.632;0.784;-7.457;0.0393;0.000157;3.6e-05;0.037;0.278;100.019;203344
0.59;0.797;-4.901;0.0614;0.132;0.0;0.0846;0.425;94.948;208120
0.534;0.802;-5.139;0.0348;0.00637;0.00102;0.0964;0.634;156.016;223653
0.383;0.256;-8.572;0.0332;0.88;2.69e-06;0.169;0.519;114.188;134347
0.729;0.768;-4.842;0.0403;0.0386;3.32e-06;0.0269;0.679;92.992;173440
0.552;0.844;-6.814;0.0367;0.0482;0.0;0.0863;0.843;140.02;221253
0.662;0.888;-2.396;0.037;0.0156;1.57e-05;0.757;0.55;127.966;202500
0.708;0.845;-6.877;0.272;0.0601;0.0;0.188;0.671;95.005;238760
0.779;0.771;-7.274;0.0459;0.0278;7.29e-05;0.0971;0.423;97.479;223295
0.797;0.73;-4.603;0.0409;0.118;0.0;0.134;0.769;105.047;225226
0.774;0.685;-4.027;0.13;0.0394;3.91e-06;0.0783;0.452;117.987;199322
0.526;0.817;-6.41;0.225;0.0146;0.0;0.498;0.508;141.456;314758
0.675;0.892;-4.149;0.0934;0.0284;0.0;0.536;0.644;129.988;193197
0.547;0.939;-4.052;0.131;0.00591;0.0;0.227;0.557;103.933;206162
0.626;0.81;-4.835;0.0656;0.0186;0.0;0.238;0.616;97.01;171440
0.806;0.613;-11.08;0.372;0.0545;0.0;0.129;0.688;91.497;254027
0.801;0.91;-6.566;0.225;0.00239;0.000891;0.0737;0.805;87.277;278387
0.843;0.7;-3.249;0.26;0.127;0.0;0.876;0.675;95.05;293053
0.872;0.723;-5.968;0.247;0.0293;0.0;0.327;0.843;93.279;307773
0.724;0.853;-3.895;0.283;0.0164;0.0;0.65;0.775;170.51;332733
0.752;0.82;-3.35;0.257;0.0339;0.0;0.0998;0.528;191.685;265560
0.902;0.41;-5.305;0.208;0.182;0.0;0.128;0.641;84.067;341093
0.827;0.635;-6.77;0.251;0.278;0.000119;0.109;0.766;88.87;275640
0.822;0.969;-11.471;0.0582;0.259;0.000153;0.39;0.765;128.007;283748
0.638;0.877;-4.449;0.0302;0.0771;0.0221;0.364;0.743;139.052;242053
0.853;0.606;-4.596;0.0713;0.0561;0.0;0.313;0.654;94.759;227600
0.852;0.864;-10.131;0.0387;0.0334;0.0239;0.0525;0.603;132.999;226773
0.703;0.997;-7.666;0.0399;0.0726;0.0235;0.123;0.391;132.872;257467
0.731;0.853;-4.219;0.0363;0.0352;0.0;0.268;0.605;108.016;225360
0.924;0.74;-1.299;0.0774;0.0827;0.0;0.163;0.621;133.974;222293
0.644;0.874;-4.666;0.0801;0.0459;2.24e-06;0.0584;0.882;165.09;191040
0.794;0.745;-11.367;0.037;0.273;0.000414;0.143;0.706;124.249;225882
0.704;0.861;-4.221;0.0493;0.587;0.0615;0.0992;0.636;128.99;213394
0.928;0.771;-5.935;0.251;0.102;1.07e-05;0.338;0.679;93.987;231160
0.502;0.912;-4.556;0.0564;2.55e-05;0.000173;0.106;0.72;116.761;301920
0.818;0.653;-8.396;0.204;0.0335;5.46e-06;0.22;0.533;99.931;261133
0.343;0.281;-9.534;0.0368;0.605;0.000296;0.0951;0.121;133.454;274693
0.633;0.8;-6.945;0.166;0.209;0.000123;0.137;0.913;175.716;217573
0.598;0.951;-8.393;0.0321;2.79e-05;0.635;0.32;0.354;138.976;187667
0.565;0.966;-5.038;0.0337;0.00226;0.00653;0.285;0.716;141.967;181708
0.49;0.808;-11.702;0.036;0.126;0.405;0.185;0.612;138.028;272000
0.785;0.99;-3.527;0.0317;0.00313;0.0012;0.0863;0.97;137.999;208280
0.632;0.947;-6.954;0.0438;0.0745;5.16e-05;0.343;0.925;138.004;269360
0.615;0.95;-4.975;0.0493;0.162;6.36e-06;0.179;0.799;136.999;225489
0.821;0.833;-8.291;0.0821;0.0734;0.544;0.0739;0.961;132.975;255547
0.816;1.0;-5.739;0.0644;0.03;0.852;0.36;0.542;137.974;214867
0.664;0.93;-4.396;0.0341;0.027;0.00196;0.232;0.854;145.383;212893
0.641;0.999;-6.396;0.0433;0.000618;0.553;0.234;0.305;134.983;197600
0.59;0.994;-8.355;0.0724;0.138;0.519;0.0989;0.309;150.066;236907
0.786;0.876;-4.899;0.0362;0.0114;0.000784;0.0796;0.966;103.983;217539
0.567;0.983;-5.01;0.0427;0.0081;1.21e-05;0.107;0.717;135.041;204733
0.673;0.697;-6.556;0.0459;0.0559;7.94e-05;0.218;0.162;79.993;227973
0.59;0.478;-8.617;0.0329;0.197;0.0;0.393;0.114;115.889;255064
0.62;0.668;-7.313;0.0319;0.0139;1.42e-05;0.29;0.372;120.006;269057
0.675;0.7;-5.506;0.0403;0.152;7.67e-06;0.276;0.5;90.404;210699
0.695;0.894;-4.824;0.138;0.0545;0.0;0.144;0.615;112.023;225720
0.483;0.877;-5.258;0.0824;1.78e-05;8.51e-05;0.118;0.503;156.915;179507
0.663;0.624;-6.732;0.139;0.579;0.0;0.18;0.362;91.969;209293
0.736;0.67;-5.683;0.097;0.00612;0.0;0.105;0.347;103.068;175816
0.608;0.811;-6.648;0.121;0.00277;0.0107;0.105;0.0364;179.966;239507
0.787;0.888;-3.633;0.151;0.137;0.0;0.058;0.836;127.953;216440
0.826;0.803;-4.578;0.0452;0.0292;4.38e-06;0.166;0.457;124.949;195119
0.657;0.927;-4.651;0.0943;0.0172;0.0;0.116;0.587;145.027;214200
0.636;0.801;-3.169;0.103;0.247;0.0;0.194;0.574;84.978;259160
0.813;0.729;-4.804;0.0755;0.304;0.0;0.207;0.757;98.004;209572
0.806;0.75;-5.838;0.0682;0.251;0.0;0.209;0.484;127.909;180693
0.647;0.894;-3.489;0.154;0.0892;0.0;0.265;0.599;148.008;272733
0.799;0.568;-7.539;0.0574;0.179;0.0;0.112;0.547;97.503;279867
0.571;0.953;-5.601;0.0548;0.0011;0.000606;0.226;0.601;137.965;233600
0.69;0.682;-6.121;0.0312;0.315;0.0;0.365;0.856;122.006;226000
0.539;0.74;-7.136;0.0611;0.0385;5.3e-05;0.129;0.418;76.965;212253
0.656;0.595;-7.986;0.0278;0.205;0.000431;0.345;0.403;114.972;247360
0.794;0.791;-4.747;0.171;0.0826;0.0;0.0646;0.829;94.999;194267
0.73;0.72;-5.532;0.273;0.385;0.0;0.107;0.849;174.046;204293
0.717;0.73;-4.729;0.0568;0.383;0.0;0.398;0.792;102.002;251173
0.638;0.742;-4.448;0.0335;0.0171;5.89e-06;0.0416;0.235;148.012;186966
0.621;0.652;-5.953;0.0278;0.0271;0.0;0.21;0.571;110.007;259893
0.716;0.688;-5.621;0.0711;0.00139;0.00291;0.119;0.746;120.021;204933
0.786;0.878;-4.203;0.174;0.229;1.48e-06;0.271;0.693;108.147;171737
0.648;0.693;-7.018;0.114;0.067;0.00401;0.324;0.2;114.106;223960
0.547;0.344;-10.64;0.0337;0.642;0.0;0.101;0.175;78.42;214563
0.78;0.473;-7.818;0.0385;0.00203;0.422;0.0959;0.213;130.998;247480
0.85;0.516;-7.664;0.0714;0.763;0.0;0.0896;0.874;108.963;158532
0.581;0.577;-7.8;0.0374;0.0361;4.81e-05;0.246;0.15;89.517;201536
0.52;0.513;-7.208;0.0256;0.281;0.0;0.0976;0.17;77.903;202213
0.704;0.225;-14.454;0.0994;0.902;0.657;0.106;0.243;120.006;245426
0.807;0.396;-7.415;0.0545;0.855;0.0;0.0805;0.7;91.159;189486
0.794;0.793;-4.521;0.0842;0.0125;0.0;0.0952;0.677;123.941;183290
0.488;0.343;-8.985;0.0436;0.556;0.0;0.21;0.0978;102.819;206459
0.501;0.405;-5.679;0.0319;0.751;0.0;0.105;0.446;109.891;182161
0.721;0.716;-7.037;0.0657;0.0334;0.00084;0.237;0.667;104.994;221714
0.548;0.816;-4.209;0.0465;0.122;0.0;0.335;0.557;95.39;174000
0.569;0.433;-6.789;0.0269;0.603;0.0;0.127;0.434;75.006;220019
0.692;0.571;-6.099;0.077;0.0492;0.0;0.121;0.437;90.008;195562
0.927;0.563;-5.827;0.175;0.0306;0.0;0.0736;0.842;103.312;109302
0.665;0.831;-4.472;0.0437;0.111;1.53e-06;0.0596;0.696;125.057;198006
0.74;0.583;-13.214;0.269;0.11;0.0;0.334;0.701;79.497;259709
0.741;0.87;-3.494;0.503;0.00813;0.0;0.114;0.663;184.194;254723
0.769;0.787;-3.909;0.367;0.189;0.0;0.129;0.836;126.77;159715
0.876;0.662;-6.482;0.426;0.0608;0.0;0.127;0.844;75.445;163320
0.809;0.545;-6.678;0.0735;0.392;0.0;0.151;0.244;97.008;180435
0.866;0.438;-8.943;0.0719;0.177;0.0;0.0743;0.695;129.039;223258
0.787;0.713;-5.252;0.401;0.0849;0.0;0.717;0.761;175.046;148759
0.529;0.9;-3.503;0.418;0.000248;1.21e-05;0.0426;0.434;180.291;104591
0.932;0.547;-7.787;0.333;0.0388;0.0;0.0924;0.695;94.998;176640
0.474;0.631;-5.884;0.343;0.0687;0.0;0.132;0.425;180.051;189323
0.621;0.601;-5.616;0.148;0.0522;0.0;0.46;0.457;116.735;163636
0.773;0.836;-2.326;0.153;0.283;2.1e-05;0.0828;0.497;112.01;201271
0.591;0.841;-4.351;0.0304;0.0119;0.0;0.395;0.392;109.034;158805
0.68;0.411;-10.319;0.0282;0.43;1.52e-06;0.135;0.251;115.024;211671
0.499;0.8;-2.665;0.0502;0.0906;0.0;0.147;0.272;139.919;229573
0.677;0.608;-7.018;0.0892;0.445;0.0;0.129;0.379;145.009;123298
0.772;0.847;-3.789;0.0929;0.00718;0.0;0.156;0.704;100.013;163390
0.782;0.559;-7.106;0.0767;0.125;0.0;0.385;0.685;129.992;188344
0.907;0.459;-10.731;0.37;0.629;1.64e-05;0.0884;0.848;100.004;139371
0.685;0.473;-10.531;0.178;0.387;0.00245;0.115;0.529;161.91;169159
0.79;0.684;-4.372;0.0525;0.0825;0.0;0.106;0.236;110.984;179831
0.575;0.621;-8.165;0.032;0.0392;0.0045;0.141;0.27;101.987;172213
0.735;0.795;-6.107;0.0894;0.13;0.0;0.546;0.714;132.007;229118
0.674;0.788;-4.48;0.0505;0.0343;0.0;0.168;0.545;132.031;208297
0.53;0.281;-8.274;0.0577;0.798;0.0;0.0928;0.341;122.442;144377
0.561;0.0848;-15.099;0.0404;0.913;2.62e-05;0.112;0.206;102.128;219147
0.391;0.396;-8.621;0.189;0.702;0.405;0.315;0.199;99.112;131272
0.617;0.567;-4.188;0.0828;0.0584;0.0;0.0933;0.505;90.246;217603
0.803;0.569;-6.366;0.0705;0.0957;0.0;0.0976;0.26;95.009;123400
0.67;0.661;-6.798;0.0466;0.704;0.0;0.217;0.425;119.985;201730
0.949;0.425;-7.393;0.224;0.0295;0.0;0.106;0.621;124.927;135023
0.801;0.505;-5.829;0.293;0.0446;9.52e-06;0.122;0.757;161.059;156443
0.896;0.586;-6.687;0.0559;0.104;0.0;0.79;0.642;116.971;196653
0.754;0.384;-11.043;0.0917;0.265;0.00082;0.118;0.842;167.088;214175
0.881;0.457;-8.191;0.156;0.0327;0.0;0.231;0.296;136.97;198913
0.785;0.431;-8.756;0.0364;0.123;0.0;0.0887;0.236;127.085;159382
0.802;0.591;-4.895;0.225;0.0104;0.0;0.196;0.309;139.864;157712
0.698;0.742;-4.169;0.0541;0.0164;3.39e-06;0.158;0.767;137.844;184565
0.722;0.576;-8.077;0.0473;0.447;0.0;0.313;0.339;97.54;184375
0.642;0.466;-11.283;0.23;0.2;0.0;0.104;0.186;163.766;152207
0.864;0.729;-4.621;0.275;0.00908;0.0;0.105;0.285;101.991;124033
0.744;0.448;-7.685;0.433;0.295;0.0;0.0767;0.924;89.358;200000
0.785;0.652;-2.607;0.0668;0.102;0.0;0.0697;0.484;170.024;203093
0.687;0.514;-6.612;0.0897;0.366;0.0;0.116;0.494;145.921;210427
0.514;0.73;-5.934;0.0598;0.00146;9.54e-05;0.0897;0.334;171.005;200040
0.676;0.771;-3.675;0.0483;0.0237;7e-06;0.102;0.569;99.048;207133
0.735;0.369;-9.682;0.0688;0.334;0.0;0.126;0.235;140.004;222997
0.724;0.491;-6.024;0.0296;0.018;1.29e-05;0.0887;0.383;105.046;170746
0.652;0.631;-5.718;0.0893;0.524;0.000579;0.165;0.35;127.998;154424
0.548;0.816;-4.209;0.0465;0.122;0.0;0.335;0.557;95.39;174000
0.828;0.577;-7.656;0.158;0.599;0.0;0.0814;0.587;86.339;163493
0.78;0.537;-7.222;0.0656;0.368;0.0124;0.136;0.136;139.959;180828
0.746;0.862;-6.11;0.0776;0.21;0.0363;0.225;0.604;122.011;246970
0.831;0.456;-10.778;0.585;0.213;0.0;0.0669;0.535;158.006;98734
0.9;0.536;-9.235;0.334;0.00963;0.0396;0.112;0.145;150.023;131024
0.453;0.538;-8.212;0.0638;0.449;0.0;0.19;0.516;122.973;204533
0.787;0.673;-4.583;0.159;0.264;3.35e-06;0.0904;0.779;110.962;237893
0.727;0.401;-6.696;0.0657;0.309;0.0;0.0572;0.793;91.999;155054
0.561;0.64;-5.042;0.287;0.0678;0.000387;0.148;0.196;78.464;223364
0.584;0.678;-8.226;0.0476;0.198;3.05e-05;0.13;0.477;80.541;171533
0.468;0.429;-9.064;0.0348;0.069;3.28e-06;0.265;0.254;130.03;241739
0.759;0.764;-7.289;0.0328;0.29;0.0187;0.109;0.174;105.026;148541
0.527;0.764;-6.868;0.075;0.0878;2.74e-05;0.147;0.466;77.024;212117
0.732;0.413;-6.353;0.0702;0.287;0.0;0.0565;0.761;92.066;154456
0.893;0.61;-5.691;0.0488;0.0227;0.00744;0.102;0.778;136.64;60000
0.958;0.636;-7.069;0.168;0.164;0.0;0.107;0.47;130.031;74173
0.934;0.658;-8.052;0.108;0.411;0.000738;0.0809;0.344;110.015;117363
0.772;0.637;-6.881;0.114;0.00459;0.0;0.0778;0.54;149.906;167317
0.816;0.535;-8.302;0.338;0.147;4.53e-06;0.176;0.435;80.012;241267
0.829;0.792;-3.755;0.0668;0.726;5.83e-06;0.122;0.758;118.05;215507
0.755;0.536;-5.605;0.12;0.114;0.0;0.0282;0.882;138.969;198040
0.845;0.791;-3.674;0.161;0.0186;0.107;0.0957;0.843;117.987;196400
0.649;0.579;-10.942;0.214;0.136;0.00112;0.109;0.345;158.599;182242
0.471;0.394;-9.398;0.158;0.548;3.16e-06;0.0995;0.341;97.403;203376
0.887;0.737;-6.489;0.16;0.243;4.11e-05;0.109;0.685;104.924;184000
0.728;0.62;-7.533;0.0434;0.038;0.0;0.342;0.885;81.998;176675
0.688;0.582;-10.668;0.0542;0.23;0.000157;0.0663;0.872;85.486;224661
0.876;0.609;-6.019;0.111;0.0229;1.17e-05;0.107;0.256;124.984;199680
0.757;0.862;-3.519;0.0696;0.115;0.000203;0.285;0.823;99.017;233173
0.754;0.526;-12.96;0.0435;0.00261;0.466;0.113;0.716;117.051;167180
0.729;0.842;-2.997;0.261;0.0597;3.06e-06;0.319;0.574;64.808;133116
0.659;0.936;-3.519;0.0606;0.283;0.0207;0.192;0.884;161.983;155009
0.855;0.562;-7.099;0.299;0.485;7.89e-06;0.112;0.193;164.053;133691
0.828;0.518;-8.809;0.316;0.148;5.45e-05;0.666;0.819;86.141;131163
0.653;0.737;-5.446;0.0388;0.0181;0.0;0.136;0.763;99.033;168200
0.812;0.525;-8.798;0.124;0.255;0.0;0.325;0.564;145.016;177133
0.965;0.783;-6.898;0.098;0.141;0.000231;0.109;0.863;119.94;201640
0.895;0.394;-8.8;0.407;0.000686;0.0;0.239;0.491;141.008;206733
0.495;0.883;-4.722;0.0402;0.00287;2.26e-05;0.0978;0.642;135.899;198653
0.737;0.747;-4.818;0.0323;0.269;0.0;0.219;0.447;105.943;192453
0.908;0.282;-15.34;0.512;0.122;0.0;0.054;0.916;145.091;80483
0.638;0.831;-6.812;0.081;0.0263;0.0;0.0491;0.388;127.975;218093
0.705;0.373;-9.066;0.0384;0.723;0.81;0.289;0.551;120.046;208026
0.79;0.768;-5.638;0.284;0.148;0.000947;0.126;0.691;80.029;131139
0.618;0.955;-3.836;0.0798;0.00221;3.09e-06;0.486;0.79;150.034;179947
0.474;0.948;-2.592;0.122;0.0223;0.0;0.43;0.611;146.46;195373
0.912;0.628;-3.869;0.0802;0.212;0.0;0.0294;0.828;97.039;209093
0.777;0.657;-6.434;0.237;0.000738;3.34e-06;0.0932;0.245;189.992;226107
0.689;0.405;-12.525;0.171;0.733;4.8e-05;0.54;0.423;77.54;102792
0.918;0.419;-9.129;0.104;0.0146;4.67e-06;0.195;0.756;96.036;151054
0.83;0.4;-11.032;0.0614;0.0224;7.39e-06;0.107;0.302;99.012;142068
0.834;0.408;-10.362;0.0612;0.0209;1.39e-06;0.107;0.302;99.005;140034
0.822;0.654;-4.623;0.132;0.019;0.0;0.233;0.421;119.884;211013
0.917;0.657;-5.716;0.0921;0.318;3.62e-06;0.0754;0.818;131.03;165733
0.807;0.783;-3.115;0.0964;0.351;0.0;0.14;0.592;127.996;195213
0.651;0.724;-5.457;0.166;0.172;0.0;0.13;0.686;144.146;187040
0.879;0.498;-6.027;0.18;0.239;0.0;0.0967;0.405;106.044;163173
0.603;0.741;-5.58;0.12;0.276;0.000227;0.104;0.403;168.006;241480
0.775;0.708;-6.073;0.166;0.00993;0.000537;0.128;0.548;90.005;208480
0.749;0.463;-8.433;0.0842;0.21;0.0382;0.338;0.189;90.035;226987
0.559;0.63;-6.075;0.246;0.421;0.0;0.102;0.289;107.627;160133
0.674;0.759;-5.379;0.0376;0.294;3.31e-05;0.116;0.509;129.926;202373
0.615;0.658;-7.299;0.0343;0.096;0.000911;0.205;0.293;150.093;227080
0.675;0.719;-3.978;0.0364;0.00359;9.41e-05;0.0934;0.431;159.943;205680
0.635;0.86;-6.152;0.0325;0.479;0.0;0.209;0.585;78.046;212308
0.672;0.536;-6.998;0.0442;0.149;5.21e-05;0.0884;0.25;79.992;201000
0.79;0.478;-10.472;0.352;0.0229;0.0525;0.444;0.373;139.963;178286
0.832;0.322;-9.545;0.458;0.223;2.44e-05;0.609;0.359;128.853;126533
0.431;0.962;-7.216;0.182;0.0413;0.000211;0.124;0.75;179.683;199341
0.756;0.609;-7.927;0.0544;0.217;0.00482;0.0959;0.537;117.024;155720
0.795;0.735;-8.426;0.054;0.179;0.000199;0.121;0.467;100.017;145055
0.715;0.55;-10.293;0.425;0.651;0.000292;0.172;0.824;116.669;141663
0.886;0.225;-11.437;0.457;0.676;0.0;0.0938;0.387;120.1;212000
0.594;0.889;-7.775;0.246;0.768;0.0;0.124;0.8;116.187;221704
0.696;0.399;-8.673;0.0369;0.0224;0.0;0.0747;0.364;98.004;156770
0.266;0.642;-5.133;0.0694;0.424;0.0;0.0943;0.0371;75.022;185276
0.813;0.528;-6.305;0.313;0.0715;0.0;0.125;0.131;79.532;207039
0.791;0.513;-6.568;0.269;0.0235;2.83e-05;0.101;0.481;76.997;247347
0.651;0.68;-6.057;0.0647;0.0209;0.0;0.381;0.092;127.001;274880
0.623;0.58;-7.076;0.332;0.0043;0.0;0.394;0.301;163.159;173798
0.747;0.606;-5.286;0.172;0.222;0.0;0.281;0.2;155.055;173419
0.61;0.458;-11.336;0.36;0.696;0.000103;0.0852;0.246;192.099;240342
0.433;0.724;-6.126;0.0372;0.1;0.0;0.0918;0.689;174.006;268105
0.812;0.519;-4.823;0.0385;0.379;0.0;0.13;0.554;104.954;165714
0.759;0.245;-6.545;0.138;0.515;0.000154;0.102;0.209;96.992;237507
0.732;0.463;-6.972;0.0287;0.374;0.0;0.194;0.397;95.971;212607
0.405;0.646;-3.206;0.0476;0.331;0.0;0.103;0.17;130.218;156267
0.617;0.684;-3.618;0.0439;0.0545;0.0;0.104;0.295;132.113;150867
0.542;0.674;-4.169;0.21;0.0588;0.0;0.0955;0.667;76.388;196760
0.614;0.66;-2.848;0.0441;0.19;0.0;0.211;0.452;145.01;245267
0.55;0.874;-3.954;0.136;0.0957;0.0;0.0618;0.476;117.926;207174
0.67;0.585;-4.861;0.0354;0.107;1.11e-06;0.131;0.447;110.03;214802
0.505;0.697;-5.479;0.0406;0.254;0.0;0.158;0.208;96.938;194904
0.397;0.303;-10.413;0.11;0.798;4.16e-06;0.0824;0.17;170.22;197893
0.372;0.656;-6.086;0.0776;0.217;0.0;0.418;0.15;140.171;181728
0.607;0.45;-8.507;0.0338;0.0663;1.12e-05;0.107;0.121;105.992;244907
0.53;0.173;-12.637;0.0702;0.921;5.12e-06;0.125;0.198;79.779;234627
0.589;0.242;-10.517;0.0442;0.914;0.0;0.0887;0.257;89.749;221107
0.347;0.209;-11.152;0.0273;0.893;0.00287;0.138;0.0735;82.878;213987
0.426;0.224;-8.683;0.0391;0.948;0.0;0.112;0.399;85.728;230480
0.421;0.131;-18.435;0.0382;0.952;0.00453;0.109;0.12;137.446;291796
0.576;0.307;-12.732;0.0428;0.807;0.000355;0.0792;0.157;67.513;189613
0.319;0.0561;-23.023;0.045;0.935;0.00384;0.388;0.082;79.764;242652
0.671;0.275;-11.185;0.056;0.796;0.000339;0.0657;0.159;124.007;123891
0.736;0.308;-7.83;0.0677;0.946;0.0;0.186;0.361;111.202;220492
0.88;0.556;-6.544;0.333;0.00874;0.0;0.217;0.422;135.012;141088
0.697;0.529;-8.838;0.0338;0.115;0.896;0.0895;0.486;155.974;251267
0.563;0.459;-7.781;0.0292;0.92;0.724;0.11;0.197;79.983;202536
0.495;0.457;-6.072;0.0306;0.407;1.25e-06;0.142;0.342;82.825;160519
0.68;0.729;-5.077;0.0475;0.612;0.0;0.224;0.446;123.97;179867
0.316;0.63;-5.963;0.117;0.471;0.262;0.205;0.313;89.643;153294
0.768;0.633;-4.089;0.157;0.00951;0.0;0.199;0.824;129.074;185813
0.628;0.639;-5.46;0.0435;0.00162;0.0;0.354;0.493;108.045;185773
0.802;0.82;-5.969;0.146;0.0579;0.0;0.149;0.613;164.005;172196
0.664;0.573;-6.519;0.0277;0.613;0.000363;0.0857;0.566;76.023;160097
0.736;0.677;-7.036;0.0352;0.00114;0.844;0.0949;0.0747;121.01;258387
0.699;0.574;-8.109;0.226;0.837;7.73e-05;0.121;0.525;62.542;80407
0.789;0.789;-4.813;0.298;0.598;0.0;0.099;0.37;119.95;248053
0.776;0.503;-5.732;0.237;0.874;0.0;0.112;0.473;110.134;210285
0.876;0.519;-7.317;0.11;0.0995;0.000101;0.104;0.156;75.483;114437
0.708;0.322;-12.46;0.0371;0.747;9.24e-05;0.137;0.46;98.892;193947
0.601;0.794;-5.844;0.0671;0.00987;1.36e-06;0.418;0.244;114.066;217099
0.415;0.104;-11.83;0.0426;0.955;3.79e-06;0.104;0.18;82.006;256300
0.453;0.208;-11.917;0.22;0.585;0.0;0.119;0.218;169.326;237020
0.511;0.472;-9.277;0.091;0.534;0.614;0.11;0.0399;127.978;258969
0.425;0.117;-17.921;0.0375;0.903;1.23e-05;0.107;0.192;139.813;241285
0.708;0.186;-8.953;0.042;0.868;0.0;0.0779;0.322;72.541;156106
0.552;0.673;-10.4;0.0531;0.0626;0.194;0.268;0.101;124.985;126252
0.432;0.482;-9.756;0.156;0.518;0.0;0.109;0.438;83.054;188054
0.822;0.471;-7.303;0.193;0.186;0.0;0.215;0.512;135.07;230878
0.645;0.23;-11.337;0.0342;0.868;0.00019;0.103;0.196;105.709;184500
0.624;0.689;-6.007;0.14;0.0493;4.73e-06;0.184;0.424;92.001;196024
0.533;0.84;-5.283;0.167;0.234;0.0;0.114;0.361;116.882;260253
0.816;0.0697;-20.334;0.0435;0.641;0.656;0.104;0.225;89.988;222093
0.769;0.323;-12.887;0.0524;0.678;0.0;0.116;0.574;94.977;169500
0.709;0.713;-5.464;0.0936;0.0757;0.0;0.139;0.227;139.966;180576
0.732;0.421;-8.364;0.0876;0.685;4.07e-05;0.224;0.482;126.943;231496
0.344;0.0585;-17.212;0.0373;0.976;0.000362;0.103;0.323;174.149;189507
0.675;0.53;-4.196;0.0385;0.016;0.0;0.111;0.0832;124.991;270240
0.418;0.721;-2.736;0.0383;0.0486;0.0;0.0984;0.233;144.063;233333
0.708;0.665;-7.612;0.0994;0.537;0.0;0.578;0.637;106.999;217241
0.587;0.539;-7.528;0.0978;0.643;0.0;0.147;0.305;145.724;248082
0.748;0.487;-9.832;0.0456;0.14;1.76e-06;0.134;0.224;144.995;132414
0.643;0.413;-9.993;0.0277;0.0714;0.181;0.262;0.0363;89.989;152028
0.662;0.657;-10.002;0.0345;0.289;0.868;0.103;0.0563;117.986;390639
0.707;0.768;-7.072;0.0323;0.0279;0.000292;0.169;0.832;139.985;204014
0.61;0.727;-6.976;0.0604;0.00282;0.00721;0.34;0.259;103.992;193524
0.849;0.483;-7.114;0.291;0.443;0.000141;0.0786;0.282;101.015;165618
0.64;0.74;-4.083;0.0284;0.0115;0.00678;0.167;0.785;116.879;216320
0.467;0.958;-4.808;0.0775;0.000479;0.199;0.299;0.701;145.92;180880
0.769;0.479;-5.339;0.0385;0.66;0.0;0.0914;0.803;96.051;164640
0.647;0.879;-0.93;0.0831;0.0837;1.98e-06;0.538;0.427;126.042;224762
